nan,nan,nan,0.213068,0.153337,nan,nan,0.148553,0.179634,0.182429,0.113904,0.109226,nan,nan,0.082278,0.131295,0.129921,0.103764,0.129260,nan,nan,0.146934,0.162396,0.123954,0.125923,0.094452,nan,nan,0.120523,0.066308,0.099357,0.164370,0.114285,nan,nan,0.046526,0.048230,0.101873,0.095254,0.102523,nan,nan,0.076941,0.091957,0.101048,0.114641,0.066171,nan,nan,0.050517,0.134778,0.116600,0.055658,0.130083,nan,nan,0.115132,0.060800,0.083385,0.128423,0.082527,nan,nan,0.093708,0.095886,0.094750,0.091100,0.116817,nan,nan,0.158643,0.197857,0.162585,0.121142,0.057231,nan,nan,0.246007,0.153872,0.120823,0.090439,0.058240,nan,nan,0.066859,0.090315,0.069723,0.020378,0.027683,nan,nan,0.089830,0.160560,0.045936,0.084434,0.042625,nan,nan,0.069355,0.095953,0.180321,0.123000,0.174185,nan,nan,0.100932,0.145522,0.098240,0.091661,0.108653,nan,nan,0.146916,0.150173,0.176477,0.138050,0.127028,nan,nan,0.096418,0.114559,0.098268,0.148376,0.183241,nan,nan,0.037334,0.029072,0.095201,0.091896,0.074093,nan,nan,0.119058,0.096791,0.089232,0.059983,0.072464,nan,nan,0.170688,0.096533,0.138466,0.197109,0.179682,nan,nan,0.185771,0.134023,0.136065,0.140326,0.168638,nan,nan,0.143689,0.166405,0.161052,0.108536,0.143216,nan,nan,0.148189,0.180925,0.100805,0.118513,0.158731,nan,nan,0.136550,0.140788,0.098802,0.128919,0.107599,nan,nan,0.163528,0.160156,0.263654,0.176793,0.263436,nan,nan,0.230531,0.137621,0.144386,0.126945,0.109323,nan,nan,0.153343,0.156024,0.196230
nan,nan,nan,0.169159,0.055327,nan,nan,0.149045,0.185550,0.081598,0.046893,0.006679,nan,nan,0.031708,0.022937,0.073516,0.124637,0.073040,nan,nan,0.095741,0.060093,0.022512,0.090450,0.057477,nan,nan,0.040998,0.017924,0.022672,0.115169,0.037836,nan,nan,0.040462,0.052736,0.021232,0.065719,0.006312,nan,nan,0.014085,0.023125,0.043377,0.056647,0.079082,nan,nan,0.005530,0.181398,0.168451,0.024607,0.038880,nan,nan,0.007491,0.001698,0.024733,0.027715,0.018183,nan,nan,0.031416,0.037922,0.029271,0.104699,0.020910,nan,nan,0.048769,0.145026,0.108364,0.056041,0.052804,nan,nan,0.012438,0.029697,0.006761,0.077766,0.018516,nan,nan,0.018078,0.043080,0.049353,0.011869,0.025438,nan,nan,0.003073,0.181519,0.021435,0.160339,0.022894,nan,nan,0.156946,0.094797,0.207462,0.172793,0.060141,nan,nan,0.035681,0.034771,0.050078,0.050844,0.017684,nan,nan,0.130677,0.232640,0.175396,0.116614,0.085809,nan,nan,0.186916,0.109824,0.081642,0.107955,0.140737,nan,nan,0.167848,0.056509,0.007558,0.038635,0.021911,nan,nan,0.018714,0.031696,0.168072,0.016432,0.092656,nan,nan,0.025380,0.053801,0.089654,0.132882,0.179108,nan,nan,0.174539,0.153943,0.226763,0.218402,0.210870,nan,nan,0.053654,nan,0.031963,0.024464,0.138455,nan,nan,0.081626,0.040549,0.021153,0.159373,0.108943,nan,nan,0.092436,0.042013,0.031154,0.087171,0.001641,nan,nan,0.056684,0.142562,0.172550,0.160136,0.118209,nan,nan,0.186805,0.049775,0.027092,0.047107,0.100003,nan,nan,0.200385,0.177555,0.180855
nan,nan,nan,nan,nan,nan,nan,0.024219,0.123791,0.095416,0.128604,0.067102,nan,nan,0.174884,0.016984,0.054191,0.158431,0.233632,nan,nan,0.148082,0.031355,0.188338,0.161205,0.044208,nan,nan,0.191657,0.111796,0.079345,0.153995,0.034055,nan,nan,0.001985,0.217047,0.015423,0.064775,0.014030,nan,nan,0.061700,0.060994,0.072432,0.208080,0.030305,nan,nan,0.073434,0.176859,0.044951,0.185656,0.112263,nan,nan,0.004493,0.043581,0.069793,0.148273,0.118572,nan,nan,0.034965,0.212436,0.226002,0.140799,0.193509,nan,nan,0.246829,0.228117,0.190775,0.040398,0.096300,nan,nan,0.259548,0.216676,0.180626,0.044929,0.114678,nan,nan,nan,0.041352,0.010296,0.017036,0.025549,nan,nan,0.046106,0.041194,0.160970,0.007779,0.040095,nan,nan,0.137437,0.040822,0.176598,0.112679,0.086217,nan,nan,0.295090,0.173026,0.030814,0.080838,0.156838,nan,nan,0.269633,0.225431,nan,0.054502,0.229284,nan,nan,0.028531,0.118759,0.078809,0.222927,0.242425,nan,nan,0.092004,0.095352,0.068488,0.139406,0.190032,nan,nan,0.061740,0.106592,0.238095,0.154077,0.127860,nan,nan,0.247272,0.234298,0.106332,0.193175,0.107458,nan,nan,0.051664,0.094124,0.160137,0.116133,0.143804,nan,nan,0.120986,0.115656,0.231745,0.194654,0.032931,nan,nan,0.170373,nan,0.040601,0.066662,0.166493,nan,nan,0.253234,0.057154,0.127759,0.001830,0.067453,nan,nan,0.084308,0.109295,0.228188,0.307141,0.151658,nan,nan,0.107418,0.115653,0.107719,0.022888,0.235978,nan,nan,0.194923,0.131400,0.192006
nan,nan,0.224572,0.275866,0.216175,nan,nan,0.194218,0.283345,0.169981,0.228773,0.162502,nan,nan,0.163315,0.187613,0.177849,0.139344,0.146489,nan,nan,0.124826,0.177117,0.176424,0.171739,0.143377,nan,nan,0.115592,0.167043,0.187741,0.061283,0.083182,nan,nan,0.125437,0.155498,0.169646,0.143444,0.175367,nan,nan,0.110503,0.120438,0.117031,0.118016,0.074512,nan,nan,0.088823,0.119017,0.101631,0.070545,0.136787,nan,nan,0.089589,0.098739,0.023555,0.055533,0.064419,nan,nan,0.100718,0.095284,0.075395,0.109728,0.137769,nan,nan,0.155905,0.118255,0.073220,0.085212,0.096781,nan,nan,0.074894,0.119848,0.079054,0.079219,0.079091,nan,nan,0.028275,0.060538,0.091222,0.061419,0.034670,nan,nan,0.058909,0.086360,0.056684,0.076688,0.049490,nan,nan,0.049807,0.061600,0.061200,0.071107,0.098045,nan,nan,0.098692,0.074509,0.083091,0.070407,0.125886,nan,nan,0.169846,0.160891,0.156300,0.175837,0.102871,nan,nan,0.121368,0.119372,0.132112,0.143348,0.143044,nan,nan,0.141497,0.161136,0.125709,0.208287,0.167018,nan,nan,0.167178,0.221035,0.176043,0.207753,0.246253,nan,nan,0.184056,0.208492,0.189954,0.185558,0.158376,nan,nan,0.208092,0.172328,0.154329,0.148373,0.201586,nan,nan,0.159638,0.167855,0.227312,0.170882,0.204641,nan,nan,0.168194,0.199952,0.127044,0.191372,0.212502,nan,nan,0.194840,0.154627,0.189111,0.145762,0.109721,nan,nan,0.161120,0.194441,0.192176,0.251643,0.207630,nan,nan,0.181707,0.199796,0.177001,0.212827,0.182318,nan,nan,0.171644,0.189740,0.191755
nan,nan,nan,nan,nan,nan,nan,0.103279,0.206419,0.174825,0.128012,0.145812,nan,nan,0.141901,0.160498,0.123863,0.154606,0.204288,nan,nan,0.183445,0.206010,0.197481,0.193465,0.106390,nan,nan,0.166018,0.099833,0.155751,0.172835,0.120960,nan,nan,0.087058,0.134374,0.131278,0.114047,0.151895,nan,nan,0.102673,0.096276,0.108456,0.185039,0.105305,nan,nan,0.099028,0.130043,0.115864,0.107562,0.155196,nan,nan,0.143748,0.107439,0.118870,0.142307,0.125898,nan,nan,0.147004,0.137852,0.155573,0.130019,0.158763,nan,nan,0.206306,0.230742,0.191972,0.127901,0.113909,nan,nan,0.207973,0.192764,0.177253,0.115420,0.062196,nan,nan,0.090380,0.085177,0.066411,0.031336,0.043379,nan,nan,0.107097,0.173907,0.121462,0.065795,0.043750,nan,nan,0.104885,0.085822,0.169063,0.121679,0.175408,nan,nan,0.152993,0.166891,0.131944,0.142714,0.115570,nan,nan,0.202297,0.155913,0.157695,0.134401,0.122669,nan,nan,0.093299,0.122595,0.111098,0.147489,0.191714,nan,nan,0.038308,0.064371,0.128185,0.156755,0.142452,nan,nan,0.151234,0.113646,0.158563,0.119921,0.108450,nan,nan,0.207854,0.178374,0.191156,0.194716,0.189114,nan,nan,0.241879,0.144328,0.144355,0.162415,0.180142,nan,nan,0.139243,0.156715,0.240564,0.147285,0.189372,nan,nan,0.171739,0.169696,0.110534,0.131745,0.134149,nan,nan,0.196240,0.151857,0.164191,0.112112,0.135756,nan,nan,0.181646,0.178885,0.257896,0.233956,0.271061,nan,nan,0.216033,0.156087,0.198298,0.172195,0.139826,nan,nan,0.186992,0.189339,0.242740
nan,nan,nan,nan,nan,nan,nan,0.222322,0.275135,0.172546,0.220745,0.184018,nan,nan,0.171090,0.177814,0.189056,0.146509,0.145400,nan,nan,0.156470,0.196988,0.195881,0.188681,0.165835,nan,nan,0.132406,0.157622,0.184683,0.045674,0.117968,nan,nan,0.113233,0.140488,0.170696,0.134897,0.183461,nan,nan,0.124709,0.138164,0.130409,0.137770,0.083692,nan,nan,0.112009,0.158960,0.119797,0.089973,0.153248,nan,nan,0.112056,0.108631,0.039263,0.056578,0.089340,nan,nan,0.118255,0.104407,0.074067,0.121507,0.148479,nan,nan,0.182022,0.139621,0.090550,0.110573,0.108924,nan,nan,0.077650,0.119965,0.094185,0.096440,0.081553,nan,nan,0.038794,0.050009,0.088374,0.078499,0.050729,nan,nan,0.060708,0.106364,0.079815,0.075846,0.065281,nan,nan,0.058637,0.069292,0.076060,0.098741,0.129083,nan,nan,0.108498,0.078773,0.072736,0.079859,0.157723,nan,nan,0.171491,0.172208,0.179173,0.180883,0.103471,nan,nan,0.110422,0.123648,0.123445,0.134787,0.147946,nan,nan,0.132108,0.156275,0.147320,0.203578,0.166345,nan,nan,0.158710,0.228263,0.179809,0.201218,0.221378,nan,nan,0.184367,0.205333,0.222630,0.205037,0.156412,nan,nan,0.198521,0.201170,0.151833,0.155820,0.172776,nan,nan,0.160862,0.163430,0.224359,0.158192,0.235354,nan,nan,0.174771,0.199616,0.180704,0.192462,0.203445,nan,nan,0.170683,0.182330,0.194148,0.142198,0.106592,nan,nan,0.173069,0.208954,0.225981,0.256101,0.193672,nan,nan,0.182405,0.190559,0.184893,0.211756,0.200610,nan,nan,0.175958,0.190803,0.230997
nan,nan,0.092470,0.158430,0.079048,nan,nan,0.058048,nan,0.092563,0.098990,0.117791,nan,nan,0.120482,0.122085,0.092730,0.098323,0.094524,nan,nan,0.109451,0.128671,0.093028,0.122301,0.110843,nan,nan,0.060127,0.085145,0.073547,0.097382,0.090424,nan,nan,0.142982,0.111468,0.129216,0.099181,0.083501,nan,nan,0.089627,0.098402,0.100703,0.095017,0.058049,nan,nan,0.096897,0.089885,0.140739,0.131861,0.107814,nan,nan,0.118845,0.099004,0.091811,0.142189,0.125206,nan,nan,0.065802,0.069731,0.068871,0.113757,0.081361,nan,nan,0.104503,0.118123,0.093721,0.085999,0.082153,nan,nan,0.111394,0.119984,0.086185,0.080075,0.059556,nan,nan,0.078345,0.080681,0.037209,0.079141,0.051401,nan,nan,0.097364,0.115964,0.070836,0.067703,0.052212,nan,nan,0.070875,0.056067,0.104785,0.095198,0.103211,nan,nan,0.139254,0.140366,0.086663,0.065766,0.107232,nan,nan,0.091647,0.091380,0.092619,0.132758,0.148533,nan,nan,0.092753,0.080904,0.091204,0.149646,0.111681,nan,nan,0.080002,0.090038,0.096059,0.131197,0.129960,nan,nan,0.094500,0.112034,0.155984,0.154880,0.195996,nan,nan,0.148310,0.140276,0.144880,0.138692,0.133313,nan,nan,0.116119,0.137230,0.136487,0.094678,0.188986,nan,nan,0.069130,0.126948,0.157840,0.135064,0.147579,nan,nan,0.133180,0.140711,0.093955,0.110416,0.132302,nan,nan,0.105286,0.135791,0.123959,0.081894,0.085830,nan,nan,0.098838,0.169605,0.172224,0.216003,0.206851,nan,nan,0.109810,0.132946,0.102559,0.117753,0.124161,nan,nan,0.132087,0.164004,0.185068
nan,nan,nan,0.224566,0.182131,nan,nan,0.182573,0.218464,0.162429,0.167914,0.178182,nan,nan,0.155416,0.189997,0.141472,0.123776,0.197603,nan,nan,0.177687,0.187422,0.160715,0.189674,0.103190,nan,nan,0.126962,0.137201,0.172500,0.163860,0.136650,nan,nan,0.127398,0.203713,0.148112,0.153513,0.172606,nan,nan,0.125659,0.118878,0.168547,0.153622,0.129848,nan,nan,0.114808,0.156055,0.132726,0.131302,0.165868,nan,nan,0.163569,0.133677,0.124573,0.139593,0.167418,nan,nan,0.158053,0.112814,0.130113,0.158163,0.141696,nan,nan,0.223762,0.216260,0.168129,0.150566,0.130158,nan,nan,0.171155,0.208941,0.178674,0.096417,0.075349,nan,nan,0.078904,0.077413,0.126931,0.082485,0.113623,nan,nan,0.125007,0.161943,0.121742,0.111865,0.069996,nan,nan,0.098404,0.137776,0.119637,0.119662,0.145188,nan,nan,0.153808,0.138454,0.105664,0.087023,0.145075,nan,nan,0.145458,0.144168,0.173699,0.127500,0.105968,nan,nan,0.066973,0.096948,0.103311,0.127908,0.099987,nan,nan,0.112865,0.094436,0.139544,0.122721,0.116704,nan,nan,0.169993,0.172765,0.124462,0.169838,0.153947,nan,nan,0.176662,0.116727,0.165004,0.133994,0.117750,nan,nan,0.131084,0.138304,0.155955,0.158085,0.152996,nan,nan,0.118928,0.155918,0.142990,0.144155,0.164076,nan,nan,0.176182,0.196087,0.144858,0.178055,0.160140,nan,nan,0.177801,0.150446,0.147057,0.098127,0.106993,nan,nan,0.176232,0.165270,0.123307,0.146145,0.138388,nan,nan,0.187644,0.140549,0.125775,0.122525,0.170021,nan,nan,0.151244,0.182542,0.199131
nan,nan,nan,nan,nan,nan,nan,0.216282,0.225046,0.193202,0.154974,0.129257,nan,nan,0.154130,0.167714,0.151993,0.116038,0.182219,nan,nan,0.141243,0.222427,0.178896,0.184510,0.132865,nan,nan,0.156904,0.154188,0.192211,0.251358,0.188466,nan,nan,0.161816,0.169213,0.180022,0.151203,0.107070,nan,nan,0.115420,0.189620,0.197597,0.157732,0.150000,nan,nan,0.138110,0.163741,0.191583,0.146869,0.165785,nan,nan,0.161781,0.133990,0.152377,0.141605,0.142000,nan,nan,0.099562,0.145478,0.179199,0.137076,0.169226,nan,nan,0.202319,0.173791,0.157984,0.113705,0.123256,nan,nan,0.132185,0.190283,0.172548,0.116109,0.158835,nan,nan,0.176142,0.135842,0.165043,0.181495,0.143571,nan,nan,0.120396,0.145587,0.122603,0.112661,0.108830,nan,nan,0.075017,0.137864,0.166959,0.176012,0.185165,nan,nan,0.172273,0.231516,0.175381,0.187263,0.178750,nan,nan,0.222526,0.202793,0.237378,0.210932,0.170380,nan,nan,0.117810,0.117915,0.138514,0.172722,0.168118,nan,nan,0.197983,0.185287,0.199533,0.225211,0.204598,nan,nan,0.235772,0.230084,0.223650,0.228932,0.205331,nan,nan,0.227405,0.189019,0.165039,0.196346,0.158707,nan,nan,0.194550,0.233335,0.238291,0.220057,0.255069,nan,nan,0.221824,0.185256,0.293670,0.160356,0.196237,nan,nan,0.184177,0.197581,0.184078,0.146126,0.136459,nan,nan,0.125198,0.171371,0.196847,0.120898,0.105230,nan,nan,0.159987,0.169693,0.182105,0.319954,0.243417,nan,nan,0.186834,0.194308,0.177426,0.168147,0.122358,nan,nan,0.181071,0.202082,0.247064
nan,nan,nan,nan,nan,nan,nan,0.153617,0.148530,0.081942,0.053272,0.083176,nan,nan,0.145312,0.133724,0.074904,0.140866,0.140099,nan,nan,0.230329,0.163765,0.175687,0.121210,0.103548,nan,nan,0.113180,0.098582,0.194784,0.144672,0.100544,nan,nan,0.103934,nan,0.131259,0.110898,0.111928,nan,nan,0.126986,0.202417,0.261679,0.198641,0.141578,nan,nan,0.166694,0.119383,0.217441,0.131011,0.187960,nan,nan,0.124108,0.162455,0.134873,0.154250,0.118336,nan,nan,0.077107,0.109227,0.088729,0.061379,0.127238,nan,nan,0.140145,0.176878,0.118494,0.172408,0.121359,nan,nan,0.077483,0.179273,0.174731,0.105415,0.187315,nan,nan,0.112482,0.112726,0.095146,0.164324,0.134226,nan,nan,0.140853,0.111130,0.076349,0.093607,0.120031,nan,nan,0.067254,0.142429,0.149925,0.137969,0.167168,nan,nan,0.128952,0.183899,0.123772,0.178864,0.179887,nan,nan,0.160585,0.223079,0.304553,0.213145,0.118174,nan,nan,0.071994,0.185303,0.105838,0.173022,0.147755,nan,nan,0.249761,0.174552,0.234616,0.216995,0.083497,nan,nan,0.159815,0.136938,0.208129,0.118526,0.205052,nan,nan,0.089969,nan,nan,0.368061,nan,nan,nan,0.213301,0.007606,0.032369,0.212300,0.207136,nan,nan,0.174843,0.316865,0.229530,0.178161,0.134781,nan,nan,0.180490,0.200455,0.243992,0.193703,0.182287,nan,nan,0.275003,0.231387,0.194805,0.135487,nan,nan,nan,0.246448,0.180490,0.264303,0.219608,0.237272,nan,nan,0.161557,0.185248,0.245278,0.167323,0.094591,nan,nan,0.212984,0.216476,0.225232
nan,nan,nan,nan,0.080225,nan,nan,0.131413,0.182080,0.092934,0.117044,0.132122,nan,nan,0.115113,0.154895,0.132227,0.098961,0.114517,nan,nan,0.141851,0.147152,0.111807,0.159953,0.085825,nan,nan,0.076048,0.091014,0.132737,0.289422,0.167076,nan,nan,0.122534,0.257486,0.200216,0.157837,0.151385,nan,nan,0.119477,0.161569,0.126197,0.124176,0.090044,nan,nan,0.128356,0.100579,0.134818,0.164133,0.140536,nan,nan,0.214042,0.153684,0.092378,0.166140,0.135696,nan,nan,0.163316,0.105239,0.150220,0.136484,0.119154,nan,nan,0.156523,0.197005,0.158370,0.152382,0.140712,nan,nan,0.107404,0.212376,0.156583,0.100030,0.101573,nan,nan,0.088354,0.107790,0.117464,0.108758,0.070164,nan,nan,0.112922,0.122258,0.052768,0.092618,0.092205,nan,nan,0.077165,0.155148,0.113492,0.088052,0.125258,nan,nan,0.103192,0.178880,0.109497,0.108861,0.102482,nan,nan,0.137744,0.159415,0.144118,0.144227,0.106608,nan,nan,0.059607,0.100479,0.076259,0.130587,0.089492,nan,nan,0.100631,0.166022,0.116381,0.158896,0.177612,nan,nan,0.109909,0.141422,0.124297,0.257435,0.119461,nan,nan,0.160013,0.104581,0.105997,0.196245,0.153320,nan,nan,0.127799,0.068188,0.062747,0.206443,0.180593,nan,nan,0.138387,0.228902,0.162226,0.163713,0.213780,nan,nan,0.204889,0.205713,0.129957,0.155292,0.125886,nan,nan,0.142635,0.156902,0.169705,0.067255,0.054329,nan,nan,0.144178,0.158655,0.178262,0.180915,0.136395,nan,nan,0.148509,0.208731,0.189409,0.155942,0.117787,nan,nan,0.195741,0.218577,0.211073
